"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WDR1",22206.3700169066,14.43868596034,0.0902630816626375,159.962253607796,0,0
"PEBP1",22197.4120799831,14.4381038670704,0.11916193954993,121.16371990589,0,0
"SYNGR2",22031.9239666611,14.4273078653264,0.121613136858476,118.632807589823,0,0
"MACROH2A1",22022.7315092568,14.4267057989722,0.0573138513757372,251.714122374954,0,0
"PSMB1",21973.3148191135,14.4234649057676,0.169995544488208,84.8461349336604,0,0
"PLAUR",21918.5358508011,14.4198638096299,0.252681159649285,57.0674277007606,0,0
"NCKAP1L",21894.2411660893,14.4182638277464,0.0888801835596181,162.221355203155,0,0
"MYL12B",21734.2063550071,14.4076797947606,0.122367847557229,117.74073077507,0,0
"RAB7A",21722.6366063471,14.4069116018467,0.0737341119304994,195.390047084671,0,0
"UCP2",21710.4157872516,14.406099735556,0.137029956049389,105.131025002764,0,0
"AP2M1",21687.8171006785,14.4045972312453,0.136980565592376,105.157962875625,0,0
"BTF3",21628.1022291428,14.4006194602576,0.103417029309294,139.248047990132,0,0
"RPS7",21584.5473270053,14.3977112163408,0.158722047733766,90.7102158894207,0,0
"AP2S1",21579.0499907501,14.3973437316876,0.199707354587283,72.0922059252213,0,0
"LPL",21492.7663027979,14.3915635614535,0.234155543879772,61.461553815881,0,0
"AP001324.1",21471.9895882769,14.3901682566405,0.311586540899283,46.1835360895514,0,0
"COLGALT1",21426.0844582919,14.3870806061979,0.137946783166917,104.294426270088,0,0
"NCF2",21373.5767782098,14.3835407366998,0.187440358929717,76.736626086451,0,0
"CD4",21299.7760933658,14.3785506442405,0.173010594982293,83.1079197531925,0,0
"MYH9",21255.4105381136,14.375542503762,0.074654579833826,192.560758305259,0,0
"NUCB1",21222.8574834439,14.3733312959177,0.183619875618351,78.2776442229612,0,0
"RPN2",21143.5578583369,14.3679305411657,0.0980148363570103,146.589343768649,0,0
"NOP10",21117.1463997367,14.3661272732848,0.250810658456876,57.2787749997272,0,0
"SLCO2B1",21096.7866170895,14.3647356493523,0.223212131093031,64.3546369053091,0,0
"GDI2",21059.5160424954,14.3621846624888,0.0701706468853993,204.67510704219,0,0
"CCL2",21036.1497465718,14.3605830513926,0.401896979792038,35.7320004216591,1.25450896086576e-242,3.34623371116699e-242
"HLA-C",21033.1245695938,14.3603755646745,0.096381696467849,148.994841250432,0,0
"DDX5",20912.9420567129,14.3521084157503,0.177314101430817,80.9417203704471,0,0
"NCOA4",20856.6798162588,14.3482218924474,0.260075760646618,55.1693931674904,0,0
"SMS",20845.9434284157,14.3474790454687,0.104577890465649,137.194190680117,0,0
"TNFRSF14",20838.8107241199,14.3469853245664,0.15346849230492,93.4848913225847,0,0
"CSF1R",20802.4910126748,14.344468675053,0.117252905512738,122.33785262997,0,0
"RPS27AP16",20765.7982982429,14.3419217138105,0.119011817332193,120.508383413544,0,0
"FXYD5",20750.9189704114,14.3408876082836,0.232427784893176,61.7004013305668,0,0
"COL6A2",20699.8563548942,14.3373331358344,0.137367028416621,104.37244876806,0,0
"ELOB",20663.8117423964,14.3348187845084,0.347491101622581,41.2523334196852,0,0
"GLA",20560.6672709561,14.3275994657193,0.147975140809118,96.8243678456861,0,0
"CD53",20387.2848309528,14.3153820302472,0.225353443638687,63.5241325763779,0,0
"SERPINB6",20348.3709131544,14.3126256767637,0.163544709305147,87.515063847518,0,0
"SLC37A2",20269.4791540244,14.3070213972363,0.172277396021254,83.0464223842303,0,0
"FABP5P7",20264.8883286653,14.3066946048664,0.223720282146823,63.9490280790777,0,0
"COL6A1",20188.7186917535,14.3012617302529,0.182401337538663,78.4054652407445,0,0
"DPP7",20154.3330394449,14.2988024209073,0.304812199980862,46.9102037969776,0,0
"RPL7AP6",20152.1855896027,14.2986486931558,0.13298418263268,107.521424052743,0,0
"SGK1",20105.9910054871,14.2953378265291,0.218237837147074,65.5034801178646,0,0
"ADAMDEC1",19989.2878135062,14.2869394516207,0.357494935894724,39.9640331012351,1.17404677952544e-302,3.39720766626666e-302
"HMOX1",19971.2021458405,14.2856335564797,0.207194962149077,68.9477842912088,0,0
"ERP29",19967.992781958,14.2854016973561,0.14361522146367,99.469969490454,0,0
"TPM4",19927.0612675916,14.282441344755,0.190970857536598,74.7885909347081,0,0
"EEF1B2",19926.2701221087,14.2823840656456,0.180761048017889,79.0125097318099,0,0
"CLTA",19899.2593975469,14.2804271176868,0.184448753425994,77.4221937120137,0,0
"C3",19878.9242541705,14.2789520672763,0.204931886158513,69.6765756414876,0,0
"ATP6V0D1",19728.19874459,14.2679716183845,0.186256310116539,76.6039636963555,0,0
"LST1",19687.6513844756,14.265003396423,0.209572290607947,68.0672208861282,0,0
"CYBA",19672.6848889775,14.2639062467581,0.183364248522209,77.7900073853847,0,0
"PSMB3",19656.7078069154,14.2627340924609,0.244879754372148,58.2438271756253,0,0
"SQSTM1",19635.4921477578,14.2611761379934,0.267192595457324,53.3741442706676,0,0
"NABP1",19593.913499661,14.2581179559543,0.136133513478512,104.736281255276,0,0
"TXNIP",19556.3950137498,14.2553528308663,0.245846610552667,57.9847442225054,0,0
"RPN1",19532.0277169484,14.2535541098971,0.0745567243255794,191.177311487744,0,0
"PLEK",19521.3453973574,14.2527648654015,0.207623055512267,68.6473129404426,0,0
"EPHX1",19506.8185295325,14.2516908798982,0.115447225241485,123.447669271283,0,0
"PTMA",19436.2676018617,14.2464635805265,0.214972792256959,66.2710077445407,0,0
"MYO9B",19378.2661710958,14.2421518740248,0.215180700624259,66.1869388504962,0,0
"TAPBP",19323.671924457,14.2380816436949,0.183869515800536,77.4357923427644,0,0
"NR1H3",19143.7576247124,14.2245864159807,0.220095457318492,64.6291685856868,0,0
"CNBP",18954.8278903166,14.2102777364582,0.136338860039312,104.227640838136,0,0
"NPM1",18900.9999783406,14.2061749433942,0.138061741353373,102.897260342625,0,0
"CDC42",18785.0753147749,14.1972992797205,0.119389495203947,118.915816299147,0,0
"PDXK",18753.4762548639,14.1948704264008,0.174295096546519,81.4415936400838,0,0
"MICAL1",18739.0986166101,14.193763938063,0.171260044168864,82.8784320764729,0,0
"NUPR1",18731.7262378443,14.1931962380209,0.252223476419173,56.2723043846764,0,0
"TMBIM1",18656.6882561441,14.1874052960463,0.0947330467532234,149.761944562007,0,0
"ACP2",18648.6248340465,14.1867816283544,0.135294793397512,104.858296997964,0,0
"POMP",18610.8626836207,14.1838573108485,0.134736819978138,105.270833267031,0,0
"NCL",18609.0878458812,14.1837197206813,0.138399547672935,102.483858937171,0,0
"TNFAIP2",18545.3343769501,14.1787686597721,0.158029946483006,89.7220367109145,0,0
"RARRES1",18527.3707117403,14.1773705372083,0.242789081116009,58.3937731962256,0,0
"SCARB2",18526.624823968,14.1773124550191,0.0753750324968321,188.09029973705,0,0
"PEA15",18498.3879290749,14.1751119298551,0.128165013294609,110.60047953392,0,0
"ALCAM",18470.1440699148,14.172907499153,0.144502443578121,98.0807462365912,0,0
"PLEKHO1",18451.9335020583,14.1714843778231,0.195206643505347,72.5973467057483,0,0
"YWHAB",18391.8972295704,14.1667826892347,0.142436018695825,99.4606758806437,0,0
"DYNLL1",18299.9255747614,14.159550160674,0.140011364104352,101.131434946386,0,0
"PTP4A2",18296.688842067,14.1592949666735,0.127079276278938,111.420960059561,0,0
"HADHA",18235.4635124907,14.1544592503873,0.125926636258629,112.402424704785,0,0
"MTATP6P1",18209.9115823891,14.1524362969241,0.298727277747833,47.3757749999341,0,0
"VMP1",18172.2761521335,14.1494515139114,0.180001262962873,78.607512419676,0,0
"CMKLR1",18078.8401183546,14.1420145014853,0.182248473511978,77.5974373280875,0,0
"IQGAP1",18047.4696122206,14.1395089544011,0.0964437591749214,146.608853443343,0,0
"HCK",18037.0205759546,14.1386734279383,0.148091838609382,95.4723336593282,0,0
"PLAU",18019.4031273008,14.1372636038227,0.280570064184608,50.3876407659827,0,0
"LRP1",17983.5607632159,14.1343910837625,0.207419311066533,68.144046044144,0,0
"RPL6P27",17967.698210895,14.1331179808055,0.169929404000067,83.1705263957723,0,0
"MPP1",17905.0740388493,14.1280808638745,0.0605772457715278,233.224219489273,0,0
"TMSB4XP4",17876.2383225651,14.1257555632555,0.488331676981974,28.9265600187083,1.94487226361621e-159,4.64491778676548e-159
"GRB2",17745.3347663069,14.115152170693,0.0973129498697761,145.049062736068,0,0
"RAB7B",17728.4703503204,14.1137804423958,0.369026107694061,38.2460214822979,6.79052860868674e-277,1.89634116906183e-276
"FABP3",17720.9713625527,14.1131700659215,0.149530498325479,94.3832209747717,0,0
"PPIAP22",17706.2310354356,14.1119695309302,0.175291452012667,80.5057483916013,0,0
"RPL29",17677.9231711638,14.1096611742643,0.264714581628419,53.3014127422344,0,0
"HSPA9",17616.2309503056,14.1046176675446,0.0814267917581111,173.218388726947,0,0
"GMFG",17560.6462077522,14.100058314603,0.280563253768672,50.2562546064164,0,0
"BSG",17537.8028663873,14.0981803980097,0.159336530651088,88.4805282279029,0,0
"TGOLN2",17528.1069707305,14.0973825735128,0.140051383147212,100.658645824973,0,0
"EIF4G2",17501.2095428533,14.0951670125313,0.179915755770244,78.343149838034,0,0
"PECAM1",17487.7245878243,14.0940549650115,0.117531980423941,119.916765753235,0,0
"NRP2",17443.0389843251,14.0903637926957,0.11142071826497,126.460895353297,0,0
"RPL6",17241.5640203716,14.0736030299677,0.11062294275154,127.221376324956,0,0
"RPS23",17184.5155085565,14.0688215572267,0.127839588826197,110.050585162268,0,0
"TOMM7",17110.5014045766,14.0625944166005,0.21264081194387,66.1330921757038,0,0
"PRDX6",17092.9161965262,14.0611109335767,0.10101367618615,139.200071361273,0,0
"IVNS1ABP",17016.4678847766,14.0546439868468,0.135016469551865,104.095774637685,0,0
"CD164",17004.7889673503,14.0536534815878,0.225001611165944,62.4602348790421,0,0
"COX7C",16944.8325681198,14.048557761173,0.134676238404423,104.313559152032,0,0
"AL590867.2",16907.9505613708,14.0454141786153,0.171331640093673,81.977935721249,0,0
"KCNK6",16891.9801616175,14.0440508374636,0.350332937169289,40.0877261240132,9.87243164140634e-304,2.85992636167851e-303
"NDUFS5",16882.1884746564,14.0432143154003,0.265660888024658,52.8614295458384,0,0
"LGALS9",16847.9204252507,14.0402829070201,0.214867739626749,65.3438386395729,0,0
"PTTG1IP",16821.7047629048,14.0380362996705,0.0937825840757289,149.687028119579,0,0
"MMP12",16791.9579394703,14.0354828376313,0.330381225507186,42.4826889484553,0,0
"FERMT3",16784.5974736144,14.0348503184447,0.135660784488167,103.455470727201,0,0
"HAVCR2",16745.2325046966,14.0314627873077,0.109201574860196,128.491395891234,0,0
"GNB1",16729.4019644673,14.0300982529999,0.0687085407473766,204.197296295157,0,0
"DNAJA1",16707.5993520089,14.0282168327714,0.12892260869743,108.811146272213,0,0
"RPL7P9",16699.8343760993,14.0275461741072,0.185454683892945,75.6386729073108,0,0
"ARPC4",16685.1048039023,14.0262731280772,0.192284949301096,72.9452470360209,0,0
"PSMD1",16669.2406379675,14.0249007638503,0.212820573447066,65.9001173462145,0,0
"XRCC6",16666.12205629,14.024630830544,0.0797079612657363,175.950188762044,0,0
"CXCL16",16614.4027404894,14.0201468110795,0.0897269252689314,156.253507729792,0,0
"RPL30",16512.0941285368,14.0112354796472,0.153870592452728,91.0585658786734,0,0
"ARF1",16474.5454177936,14.0079510370412,0.0827988281563599,169.180546982961,0,0
"YWHAE",16454.7004099497,14.0062121391618,0.0986431901199884,141.988637250325,0,0
"PGK1",16407.1967587687,14.0020411487064,0.200357546353306,69.8852696270072,0,0
"PRRC2C",16402.2687182247,14.0016077579392,0.37812008170769,37.0295269553106,2.12269858847699e-259,5.78260991907485e-259
"ITGB5",16363.5136670733,13.9981949448086,0.160415926879519,87.2618774027472,0,0
"PLEKHB2",16351.8264614893,13.9971641699984,0.170790574118208,81.9551327247761,0,0
"BST2",16330.0880104048,13.9952449458215,0.225333786431383,62.1089503152838,0,0
"SEPTIN9",16292.3826660697,13.9919099845888,0.149697221173686,93.4680675759154,0,0
"ZFP36L1",16272.6433486489,13.9901610027929,0.107463884545909,130.184769161367,0,0
"RPS15",16255.8933149777,13.9886752186092,0.212355635866565,65.8738119265129,0,0
"TMED9",16218.2489944939,13.9853304467419,0.133163067986455,105.024093077852,0,0
"RPSA",16207.1793749782,13.9843454120575,0.254808918357064,54.8816952806228,0,0
"CMTM3",16133.2526279328,13.9777497093712,0.147961876611228,94.4685890007866,0,0
"SLC3A2",16132.3399932847,13.9776680959016,0.2602319457929,53.7123451669743,0,0
"TMIGD3",16118.691871896,13.9764470448479,0.129575106112218,107.863674313674,0,0
"ATF4",16107.8574044402,13.9754769854771,0.112378902124972,124.360326726947,0,0
"DDB1",16103.276464336,13.975066636705,0.0921126580978514,151.717113861368,0,0
"RPS15A",16093.4424725898,13.9741853387321,0.287699243684563,48.5722004679776,0,0
"DBNL",16087.2395540456,13.9736291715306,0.198461516937775,70.4097670275887,0,0
"RTN3",16070.5850214698,13.9721348283018,0.0820002966647929,170.391271697688,0,0
"HNRNPC",16043.7096401517,13.9697201410848,0.163594622753951,85.3922941103966,0,0
"HNRNPU",15965.1152216017,13.9626353445485,0.131055715769921,106.539690104482,0,0
"KLF6",15956.911130852,13.9618937875327,0.187596829297298,74.424998758408,0,0
"FTH1P11",15948.2998925262,13.9611150187528,0.17574166372422,79.4411224003269,0,0
"SERPINA1",15946.1565275672,13.9609211153383,0.200114071211788,69.7648147918741,0,0
"BLVRB",15917.7994644796,13.9583532857128,0.209785005632347,66.5364678645105,0,0
"TMEM176A",15872.4018363815,13.9542328350855,0.108212692358439,128.951905095052,0,0
"ENG",15872.07130734,13.9542027918961,0.27022555362226,51.6390941006352,0,0
"TPD52L2",15866.8982938296,13.9537325131758,0.175286330561296,79.6053660801364,0,0
"GPI",15857.0971024713,13.9528410661534,0.161393969437998,86.4520596075531,0,0
"EIF3D",15800.7458489089,13.9477050396686,0.0985429840271328,141.539300614524,0,0
"ADI1",15787.6567084819,13.9465094338427,0.129213728461248,107.933650703574,0,0
"IFNGR2",15763.8390431667,13.9443313035612,0.193717375854248,71.9828628798523,0,0
"SLC25A5",15761.9540469928,13.9441587797723,0.10941235273068,127.445927555329,0,0
"ATP6V0A1",15735.3101000761,13.9417179900532,0.169509762784266,82.2472862981748,0,0
"RPL18AP3",15672.8837231824,13.9359830316236,0.193150894733976,72.1507557643854,0,0
"FUS",15645.0346743643,13.9334172356021,0.147639907534433,94.3743291924813,0,0
"LY86",15614.4650230364,13.9305955206765,0.124089324835709,112.262642569135,0,0
"TMEM219",15608.9837665727,13.930088992288,0.289879781143852,48.0547106021693,0,0
"RPL13P12",15594.700763521,13.9287682495987,0.447437052260846,31.1301180338516,6.86556551428589e-184,1.6935682639039e-183
"EFHD2",15569.6481875579,13.9264487251353,0.219378640214587,63.4813339690367,0,0
"PSMB6",15533.1277546422,13.9230607399747,0.189131146382981,73.615906244132,0,0
"LAMP2",15531.1333169675,13.9228754875176,0.1712933347205,81.2808946141169,0,0
"COX6C",15465.2644637463,13.9167438839933,0.172261402102361,80.7885208999038,0,0
"SOD1",15459.9105680141,13.9162443531812,0.102339228992319,135.98152429139,0,0
"LMAN2",15446.9561867503,13.9150349635106,0.232183000466014,59.9313254440754,0,0
"PRCP",15437.9769788697,13.9141960911079,0.093120043315264,149.422139377669,0,0
"C6orf62",15364.456313932,13.9073090962316,0.278039116592673,50.0192536455429,0,0
"SULT1C2",15355.1697976027,13.9064368452859,0.28750627521356,48.36915936863,0,0
"HLA-DQB1",15354.281705077,13.906353402136,0.169172124069207,82.2023928507688,0,0
"HINT1",15348.6491700969,13.9058240695841,0.115954166966825,119.92517762266,0,0
"EIF5A",15277.5976868225,13.8991300853719,0.226366148244167,61.4010981464409,0,0
"DAZAP2",15276.1562122451,13.8989939575342,0.112752751681821,123.269665265075,0,0
"ATP5MC2",15270.7978925476,13.8984878238419,0.117029485463052,118.760565073406,0,0
"SPI1",15264.8330265434,13.8979241883476,0.0866279306012412,160.432369697499,0,0
"CYTH4",15255.1279033694,13.8970066554859,0.185514039494818,74.9108083319703,0,0
"CORO1C",15238.1516945965,13.8954003018852,0.0526526265742505,263.907068003339,0,0
"CNDP2",15228.2519502145,13.8944627240342,0.104645179461053,132.776901865847,0,0
"HCLS1",15227.0555349864,13.8943493735242,0.0942929295066942,147.353035335887,0,0
"PLXDC2",15183.6964602359,13.8902354361564,0.198262037391255,70.0599853553663,0,0
"NUCKS1",15156.9636092397,13.887693147264,0.21787751226064,63.7408285195153,0,0
"HNRNPK",15127.2222519351,13.884859475414,0.11961110685841,116.083362491163,0,0
"SCPEP1",15091.7021320734,13.8814679103322,0.206016773389884,67.3802801680698,0,0
"TYMP",15078.9883910293,13.8802520248537,0.171469009993557,80.9490416103485,0,0
"CYFIP1",15072.6399582938,13.8796445052561,0.160653337074064,86.3949965686512,0,0
"CD84",15051.5955123578,13.8776288044588,0.15305132051711,90.6730419415582,0,0
"PSMA4",15019.0100895455,13.8745021067846,0.132711934317481,104.546001670002,0,0
"MSR1",15013.3038969599,13.8739538775774,0.179823852643511,77.1530232147879,0,0
"VAC14",15003.103529054,13.8729733457935,0.155743329356223,89.0758750512044,0,0
"PRDX5",14999.9700868202,13.872672003228,0.273981790631328,50.6335547747959,0,0
"RBM3",14971.7394890243,13.8699542299636,0.277968810457929,49.8975198228684,0,0
"HSPA4",14942.9237216919,13.8671748319677,0.0747889457572501,185.417439590308,0,0
"DDX17",14940.5455167259,13.8669452050465,0.0782244130599924,177.271323140662,0,0
"HLA-DPA1",14914.0754477731,13.8643869245537,0.251983822527647,55.0209405726137,0,0
"PSMD4",14894.7350723567,13.8625148426336,0.131988609553122,105.028114846943,0,0
"PSMD13",14881.0764950465,13.8611912741332,0.165694302557003,83.6552075733839,0,0
"COX5A",14838.0389702461,13.8570128141734,0.176075816998386,78.6991254699129,0,0
"ACTR3",14836.8991862847,13.8569019892975,0.140944371218309,98.3146887635162,0,0
"ATP6V1F",14821.1740803025,13.8553721168516,0.241734955170704,57.316378208801,0,0
"STX4",14800.0484801218,13.8533142812089,0.293589569591592,47.1859892723028,0,0
"CDV3",14798.7347118331,13.8531862106065,0.120322523037915,115.133774299607,0,0
"CCL13",14771.0247841626,13.8504823004214,0.339228500113074,40.8293592543218,0,0
"SRRM2",14756.9547916969,13.8491074207186,0.15179122853733,91.2378637037828,0,0
"CCNI",14677.1791026266,13.8412870939352,0.129635939297016,106.770446289764,0,0
"MGST3",14622.8521906759,13.8359371162856,0.145268535560809,95.2438672481411,0,0
"MYL12A",14579.7660571867,13.8316799503224,0.177200306419123,78.0567496176163,0,0
"HDLBP",14569.3976426949,13.8306536113883,0.0781950827693819,176.873700002065,0,0
"MAFB",14568.9413769813,13.8306084302075,0.253126504296161,54.6391159972149,0,0
"EMILIN2",14567.4810092295,13.830463809479,0.112292813350986,123.164282706589,0,0
"ZYX",14563.8806415389,13.8301072018682,0.199118621320511,69.4566239468209,0,0
"P4HB",14543.0583750236,13.8280430764891,0.147783143284181,93.5698264984007,0,0
"CHMP2A",14519.7360314684,13.8257276049525,0.276956495329063,49.920214322923,0,0
"RNASE6",14516.4415429425,13.825400224238,0.264407887149869,52.2881536298563,0,0
